BCW-200723,Rahnella
BCW-200724,Rahnella
BCW-200725,Rahnella
BCW-200726,Rahnella
BCW-200736,Rahnella
BCW-200797,Rahnella
BCW-200798,Rahnella
BCW-200800,Rahnella
BCW-200801,Rahnella
BCW-200806,Rahnella
BCW-200808,Rahnella
BCW-200810,Rahnella
BCW-200814,Rahnella
BCW-200815,Rahnella
BCW-200818,Rahnella
BCW-200821,Rahnella
BCW-200828,Rahnella
BCW-201007,Rahnella
BCW-201008,Rahnella
BCW-201010,Rahnella
BCW-201013,Rahnella
BCW-201014,Rahnella
BCW-201024,Rahnella
BCW-201025,Rahnella
BCW-201028,Rahnella
BCW-201036,Rahnella
BCW-201059,Rahnella
BCW-201070,Rahnella
BCW-201088,Rahnella
BCW-201091,Rahnella
BCW-201162,Rahnella
BCW-201175,Rahnella
BCW-201176,Rahnella
BCW-201184,Rahnella
BCW-201186,Rahnella
BCW-201187,Rahnella
BCW-201245,Rahnella
BCW-201248,Rahnella
BCW-201259,Rahnella
BCW-201297,Rahnella
BCW-201302,Rahnella
BCW-201304,Rahnella
BCW-201315,Rahnella
BCW-201648,Rahnella
BCW-201654,Rahnella
BCW-201982,Rahnella
GCF_000247895.1,Raoultella
GCF_000367425.1,Raoultella
GCF_000648315.1,Raoultella
GCF_000703465.1,Raoultella
GCF_000703485.1,Raoultella
GCF_000735435.1,Raoultella
GCF_000737915.1,Raoultella
GCF_000783935.1,Raoultella
GCF_000829965.1,Raoultella
GCF_000935285.1,Raoultella
GCF_000964285.1,Raoultella
GCF_001039315.1,Raoultella
GCF_001049875.1,Raoultella
GCF_001065685.1,Raoultella
GCF_001066395.1,Raoultella
GCF_001455225.1,Raoultella
GCF_001598295.1,Raoultella
GCF_001663315.1,Raoultella
GCF_001663325.1,Raoultella
GCF_001700855.1,Raoultella
GCF_001723565.1,Raoultella
GCF_001866535.1,Raoultella
GCF_001903595.1,Raoultella
GCF_001975865.1,Raoultella
GCF_002108615.1,Raoultella
GCF_002204595.1,Raoultella
GCF_002214825.1,Raoultella
GCF_002215315.1,Raoultella
GCF_002264145.1,Raoultella
GCF_002266585.1,Raoultella
GCF_002266645.1,Raoultella
GCF_002266665.1,Raoultella
GCF_002266675.1,Raoultella
GCF_002266685.1,Raoultella
GCF_002266695.1,Raoultella
GCF_002494395.1,Raoultella
GCF_002554635.1,Raoultella
GCF_002588355.1,Raoultella
GCF_002635135.1,Raoultella
GCF_002635365.1,Raoultella
GCF_002759495.1,Raoultella
GCF_002761975.1,Raoultella
GCF_002794395.1,Raoultella
GCF_002806725.1,Raoultella
GCF_002806925.1,Raoultella
GCF_002895535.1,Raoultella
GCF_002949305.1,Raoultella
GCF_002949335.1,Raoultella
GCF_002949375.1,Raoultella
GCF_002949385.1,Raoultella
GCF_002949435.1,Raoultella
GCF_003323835.1,Raoultella
GCF_900155375.1,Raoultella
GCF_900184005.1,Raoultella
GCF_900455785.1,Raoultella
